Ano;Mês;Tipo Operação;Código Abreviado Produto;Nome SKU;volume;caixas;unidades;faturamento;cobertura
2023;9;"DIRETA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";893,02;12403;148836;494181,1;
2023;9;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";814,17;19385;232620;481970,01;
2023;9;"DIRETA";11190;"LIPTON LIMAO PET 1,5 SHRINK C/6 HF";68,04;756;4536;21794,21;
2023;9;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";62,86;873;10476;32959,89;
2023;9;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";24,05;334;4008;12803,65;
2023;9;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";1317,36;43912;263472;1053432,1;
2023;9;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";828,81;27627;165762;667048,39;
2023;9;"DIRETA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";7119,36;79104;474624;1936151,65;
2023;9;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";784,71;26157;156942;625748,01;
2023;9;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";11402,64;95022;570132;2262413,12;
2023;9;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";245,21;10217;122604;152830,88;
2023;9;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";346,58;8252;99024;209295,13;
2023;9;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";2915,76;24298;145788;793219,33;
2023;9;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";1106,2;26338;316056;749945,29;
2023;9;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";794,28;6619;39714;214357,61;
2023;9;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";3686,28;30719;184314;1004643,65;
2023;9;"DIRETA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";1447,56;16084;96504;504562,02;
2023;9;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";1618,13;38527;462324;1099184,02;
2023;9;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";160,73;6697;80364;102124,94;
2023;9;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";925,74;30858;185148;741031,97;
2023;9;"DIRETA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";190,61;4724;70860;121175,5;
2023;9;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";558,31;13293;159516;337220,34;
2023;9;"DIRETA";18268;"SUKITA PET 200ML SH C/12";414,79;17283;207396;265024,86;
2023;9;"DIRETA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";3703,69;91789;1376835;2191238,35;
2023;9;"DIRETA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";926,73;10297;61782;310481,65;
2023;9;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";94,44;787;4722;21293,73;
2023;9;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";2267,1;15114;90684;606656,19;
2023;9;"DIRETA";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";48,72;1160;13920;29030,07;
2023;9;"DIRETA";14842;"PEPSI COLA LT 269ML SH C/15";773,07;19159;287385;458357,14;
2023;9;"DIRETA";25700;"FUSION PET 2L SHRINK C/6";1362,24;11352;68112;475972,02;
2023;9;"DIRETA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";96,55;1341;16092;51132,2;
2023;9;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";319,33;7603;91236;192521,61;
2023;9;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";300,54;5009;30054;181811,9;
2023;9;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";142,14;2369;14214;48335,82;
2023;9;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";2133,78;35563;426756;1312838,39;
2023;9;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";1167,36;9728;58368;271842,94;
2023;9;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";68,75;1637;19644;41076,22;
2023;9;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";151,5;2525;15150;51349,4;
2023;9;"DIRETA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";41,72;1034;15510;26681,62;
2023;9;"DIRETA";29143;"PEPSI BLACK PET 1 L SH C/06 NPAL";127,44;2124;12744;43035,83;
2023;9;"DIRETA";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";769,05;8545;51270;205571,69;
2023;9;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";1006,85;41952;503424;737037,59;
2023;9;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";356,88;2974;11896;93819,28;
2023;9;"DIRETA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";36,88;914;13710;23581,51;
2023;9;"DIRETA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";129,97;3221;48315;83260,05;
2023;9;"DIRETA";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";181,92;6064;36384;142891,41;
2023;9;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";201,6;1344;8064;53244,53;
2023;9;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";75,6;630;2520;19790,69;
2023;9;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";592,26;9871;59226;214654,23;
2023;9;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";101,89;2426;29112;61490,41;
2023;9;"DIRETA";19321;"GUARANA ANTARCTICA ZERO PET 200ML SH C/12";134,62;5609;67308;99099,72;
2023;9;"DIRETA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";319,72;15986;31972;87542,01;
2023;9;"DIRETA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";67,68;1128;13536;16710,48;
2023;9;"DIRETA";22259;"SUKITA UVA PET 200ML SH C/12";59,28;2470;29640;37677,9;
2023;9;"DIRETA";29148;"FUSION LATA 250ML SH C 15";84,34;2249;33735;81690,57;
2023;9;"DIRETA";2357;"BARE GUARANA PET 2L CAIXA C/6";19650,12;163751;982506;3752734,21;
2023;9;"DIRETA";28512;"PEPSI BLACK PET 1,5 SHRINK C/6";362,7;4030;24180;96500,09;
2023;9;"DIRETA";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";27,3;650;7800;15410,8;
2023;9;"DIRETA";17163;"BARE GUARANA PET 1L CAIXA C/6";675,48;11258;67548;162068,01;
2023;9;"DIRETA";8418;"PEPSI COLA PET 1500 CX06";63,99;711;4266;16338,57;
2023;9;"DIRETA";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";579,87;6443;38658;74962,33;
2023;9;"DIRETA";15917;"LIPTON LIMAO PET 500ML SH C/12 NPAL";1,2;20;240;667,07;
2023;9;"DIRETA";11191;"LIPTON PESSEGO PET 1,5 SHRINK C/6 HF";47,34;526;3156;15886,54;
2023;9;"DIRETA";16013;"DO BEM LARANJA TETRAPAK 1L CX12";0,48;4;48;419,52;
2023;9;"DIRETA";24306;"RED BULL MELANCIA LATA 250ML FOUR PACK NPAL";0,4;40;160;1126,99;
2023;9;"DIRETA";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";0,45;45;180;1230,54;
2023;9;"DIRETA";19231;"RED BULL SUGAR FREE BR LATA 250ML FOUR PACK NPAL .";0,08;8;32;213,94;
2023;9;"DIRETA";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";0,45;30;180;1224,13;
2023;9;"DIRETA";23297;"GUARANA CHP ANTARCTICA LATA 310ML SH C 15 NPAL";340,01;7312;109680;204617,3;
2023;9;"DIRETA";18475;"GUARANA CHP ANTARCTICA LATA 350ML SH C/18 NPAL";268,7;4265;76770;163768,67;
2023;9;"DIRETA";23424;"PEPSI COLA LATA 310ML SH C 15 NPAL";2,88;62;930;1852,58;
2023;9;"DIRETA";15915;"LIPTON PESSEGO PET 500ML SH C/12 NPAL";-0,06;-1;-12;-27,24;
2023;9;"DIRETA";22220;"FUSION PET 500ML SH C/12 NPAL";0,06;1;12;35,59;
2023;9;"DIRETA";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";8,76;73;438;1801,91;
2023;9;"DIRETA";16810;"DO BEM TODO DIA UVA TETRAPAK 1L CX12";2,4;20;240;1606,25;
2023;9;"DIRETA";16639;"DO BEM GOIABA TETRAPAK 1L CX12";0,72;6;72;481,86;
2023;9;"DIRETA";16635;"DO BEM MANGA TETRAPAK 1L CX12";0,6;5;60;477;
2022;9;"DIRETA";1166;"SUKITA UVA PET 2L CAIXA C/6";1658,04;13817;82902;396356,28;
2022;9;"DIRETA";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";2357,4;19645;117870;689089,72;
2022;9;"DIRETA";18266;"PEPSI COLA PET 200ML SH C/12";630,53;26272;315264;358164,75;
2022;9;"DIRETA";11191;"LIPTON PESSEGO PET 1,5 SHRINK C/6 HF";248,85;2765;16590;81959,54;
2022;9;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";259,73;10822;129864;147811,53;
2022;9;"DIRETA";7977;"GATORADE UVA PET 500ML SIXPACK";1731,96;57732;346392;1434038,55;
2022;9;"DIRETA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";126,5;3135;47025;98904,31;
2022;9;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";3252,6;54210;650520;1845968,57;
2022;9;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";360,95;8594;103128;229689,74;
2022;9;"DIRETA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";1634,52;27242;326904;929355,86;
2022;9;"DIRETA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";101,08;2505;37575;77338,27;
2022;9;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";1012,2;24100;289200;637773,52;
2022;9;"DIRETA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";48,34;1198;17970;37201,32;
2022;9;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";826,18;19671;236052;521630,13;
2022;9;"DIRETA";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";0,88;88;352;2424,28;
2022;9;"DIRETA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";2959,13;41099;493188;1241926,89;
2022;9;"DIRETA";14842;"PEPSI COLA LT 269ML SH C/15";899,44;22291;334365;545953,48;
2022;9;"DIRETA";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";1,41;94;564;3863,2;
2022;9;"DIRETA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";1098,63;12207;73242;394362,89;
2022;9;"DIRETA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";3829,62;94910;1423650;2309979,59;
2022;9;"DIRETA";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";786,45;18725;224700;579366,84;
2022;9;"DIRETA";22259;"SUKITA UVA PET 200ML SH C/12";133,61;5567;66804;76033,48;
2022;9;"DIRETA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";1525,23;16947;101682;503130,34;
2022;9;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";749,34;24978;149868;614910,9;
2022;9;"DIRETA";18268;"SUKITA PET 200ML SH C/12";442,49;18437;221244;252082,75;
2022;9;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";4093,32;34111;204666;1077742,9;
2022;9;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";2234,27;53197;638364;1409797,86;
2022;9;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";925,44;7712;46272;246135,16;
2022;9;"DIRETA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";9640,71;107119;642714;2370036,07;
2022;9;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";329,7;7850;94200;208295,67;
2022;9;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";1036,26;34542;207252;863096,5;
2022;9;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";3862,54;160939;1931268;2202911;
2022;9;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";1048,08;34936;209616;865846,82;
2022;9;"DIRETA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";1517,49;50583;303498;1250564,1;
2022;9;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";1609,2;13410;80460;428001,91;
2022;9;"DIRETA";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";964,45;22963;275556;722016,99;
2022;9;"DIRETA";2357;"BARE GUARANA PET 2L CAIXA C/6";14122,8;117690;706140;2699948,39;
2022;9;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";3079,5;20530;123180;728796,49;
2022;9;"DIRETA";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";211,09;5026;60312;132905,83;
2022;9;"DIRETA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";449,42;22471;44942;113824,77;
2022;9;"DIRETA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";156,74;2177;26124;75711,58;
2022;9;"DIRETA";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";10437;86975;521850;3037639,76;
2022;9;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";7545,36;62878;377268;1803344,65;
2022;9;"DIRETA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";758,73;25291;151746;628150,49;
2022;9;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";672,84;11214;67284;231198,65;
2022;9;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";690,45;4603;27618;156597,45;
2022;9;"DIRETA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";447,98;6222;74664;212130,88;
2022;9;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";545,71;12993;155916;339064,46;
2022;9;"DIRETA";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";55,82;1329;15948;33945,72;
2022;9;"DIRETA";20717;"GUARANA CHP ANTARCTICA 100% NATURAL LT 260ML SH C 15";0,27;7;105;335,21;
2022;9;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";0,07;3;36;36,76;
2022;9;"DIRETA";18475;"GUARANA CHP ANTARCTICA LATA 350ML SH C/18 NPAL";319,73;5075;91350;181008,91;
2022;9;"DIRETA";21441;"SUKITA LIMAO PET 2L CAIXA C/6";736,92;6141;36846;176580,21;
2022;9;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";1236,99;41233;247398;1010089,68;
2022;9;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";90,72;1512;9072;30578,08;
2022;9;"DIRETA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";224,22;3737;22422;137150,2;
2022;9;"DIRETA";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";484,92;5388;32328;117500,75;
2022;9;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";196,8;3280;19680;118891,53;
2022;9;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";971,16;8093;48558;258599,42;
2022;9;"DIRETA";23297;"GUARANA CHP ANTARCTICA LATA 310ML SH C 15 NPAL";691,04;14861;222915;403774,27;
2022;9;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";149,11;2071;24852;71906,65;
2022;9;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";71,02;1691;20292;44241,11;
2022;9;"DIRETA";8418;"PEPSI COLA PET 1500 CX06";117;1300;7800;29023,41;
2022;9;"DIRETA";17163;"BARE GUARANA PET 1L CAIXA C/6";1176,72;19612;117672;276590,33;
2022;9;"DIRETA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";467,4;7790;93480;118275,68;
2022;9;"DIRETA";11190;"LIPTON LIMAO PET 1,5 SHRINK C/6 HF";203,76;2264;13584;67284,87;
2022;9;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";521,76;4348;17392;121621,68;
2022;9;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";115,67;2754;33048;72873,44;
2022;9;"DIRETA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";57,5;1425;21375;45056,25;
2022;9;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";99,96;833;4998;26319,34;
2022;9;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";120,54;2009;12054;33533,06;
2022;9;"DIRETA";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";156,96;1744;10464;20985,99;
2022;9;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";53,28;740;8880;24286,49;
2022;9;"DIRETA";15917;"LIPTON LIMAO PET 500ML SH C/12 NPAL";7,32;122;1464;3334,21;
2022;9;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";155,4;1295;5180;34029,23;
2022;9;"DIRETA";16013;"DO BEM LARANJA TETRAPAK 1L CX12";11,04;92;1104;8337,47;
2022;9;"DIRETA";13486;"FUSION PET 1L SH C/06";283,08;4718;28308;159285,32;
2022;9;"DIRETA";16810;"DO BEM TODO DIA UVA TETRAPAK 1L CX12";151,32;1261;15132;94478,9;
2022;9;"DIRETA";16009;"DO BEM LARANJA TETRAPAK 200ML CX18";2,02;56;1008;1645,96;
2022;9;"DIRETA";15970;"DO BEM COCO TETRAPAK 200ML CX18";1,01;28;504;815,24;
2022;9;"DIRETA";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";130,68;1089;6534;31238,58;
2022;9;"DIRETA";19231;"RED BULL SUGAR FREE BR LATA 250ML FOUR PACK NPAL .";0,15;15;60;410,49;
2022;9;"DIRETA";20178;"PEPSI TWIST PET 200ML SH C/12";0,02;1;12;12,58;
2022;9;"DIRETA";15972;"DO BEM COCO TETRAPAK 1L CX12";74,76;623;7476;61897,31;
2022;9;"DIRETA";16639;"DO BEM GOIABA TETRAPAK 1L CX12";5,04;42;504;3635,4;
2022;9;"DIRETA";24306;"RED BULL MELANCIA LATA 250ML FOUR PACK NPAL";0,48;48;192;1329,57;
2022;9;"DIRETA";26607;"RED BULL PITAYA LATA 250ML FOUR PACK NPAL";0,3;30;120;821,6;
2022;9;"DIRETA";15915;"LIPTON PESSEGO PET 500ML SH C/12 NPAL";0,72;12;144;335,12;
2022;9;"DIRETA";16946;"DO BEM UVA GFA_VD 1L CX C/6";0,06;1;6;81,58;
2022;9;"DIRETA";19225;"RED BULL BR LATA 250ML CX C 24 NPAL .";0,6;10;240;1641,96;
2023;10;"DIRETA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";578,22;9637;57822;209510,1;
2023;10;"DIRETA";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";198,12;6604;39624;160392,14;
2023;10;"DIRETA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";435,53;6049;72588;241997,06;
2023;10;"DIRETA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";885,99;29533;177198;729741,32;
2023;10;"DIRETA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";6873,66;76374;458244;1893587,15;
2023;10;"DIRETA";25700;"FUSION PET 2L SHRINK C/6";340,2;2835;17010;126301,12;
2023;10;"DIRETA";32067;"GATORADE BERRY BLUE PET 500ML SIXPACK";117,84;3928;23568;96496,41;
2023;10;"DIRETA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";1805,34;30089;361068;1126824,04;
2023;10;"DIRETA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";369;6150;36900;226917,47;
2023;10;"DIRETA";7703;"PEPSI COLA PET 1L CAIXA C/6";134,88;2248;13488;46009,83;
2023;10;"DIRETA";8923;"PEPSI COLA PET 600ML CX12 NPAL";16,34;227;2724;8851,7;
2023;10;"DIRETA";14842;"PEPSI COLA LT 269ML SH C/15";679,9;16850;252750;395959,53;
2023;10;"DIRETA";8931;"SUKITA PET 600ML CX12 NPAL";128,52;1785;21420;67660,55;
2023;10;"DIRETA";9089;"SUKITA LATA 350ML SH C/12 NPAL";465,82;11091;133092;282144,98;
2023;10;"DIRETA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";2712,72;45212;542544;1691585,08;
2023;10;"DIRETA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";328,56;5476;32856;201852,3;
2023;10;"DIRETA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";113,67;2817;42255;72729,58;
2023;10;"DIRETA";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";986,04;8217;49302;230717,2;
2023;10;"DIRETA";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";169,2;1410;8460;38721,28;
2023;10;"DIRETA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";3270,69;81058;1215870;1912149,61;
2023;10;"DIRETA";13486;"FUSION PET 1L SH C/06";282,48;4708;28248;149465,25;
2023;10;"DIRETA";253;"SUKITA PET 1L CAIXA C/6";125,94;2099;12594;42917,96;
2023;10;"DIRETA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";656,5;15631;187572;396146,48;
2023;10;"DIRETA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";131,62;1828;21936;68843,79;
2023;10;"DIRETA";9276;"PEPSI ZERO PET 2L CAIXA C/6";2525,28;21044;126264;699488,18;
2023;10;"DIRETA";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";473,28;3944;15776;116762,37;
2023;10;"DIRETA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";654,48;21816;130896;526455,24;
2023;10;"DIRETA";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";731,72;17422;209064;557618,08;
2023;10;"DIRETA";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";855,72;9508;57048;229542,69;
2023;10;"DIRETA";29148;"FUSION LATA 250ML SH C 15";24,64;657;9855;26804,98;
2023;10;"DIRETA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";166,36;4123;61845;106004,97;
2023;10;"DIRETA";28512;"PEPSI BLACK PET 1,5 SHRINK C/6";515,88;5732;34392;142100,73;
2023;10;"DIRETA";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";2135,52;17796;106776;661088,06;
2023;10;"DIRETA";7977;"GATORADE UVA PET 500ML SIXPACK";985,2;32840;197040;784500,32;
2023;10;"DIRETA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";851,58;28386;170316;698979,61;
2023;10;"DIRETA";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";60,84;507;2028;15384,24;
2023;10;"DIRETA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";176,54;7356;88272;111815,37;
2023;10;"DIRETA";1166;"SUKITA UVA PET 2L CAIXA C/6";2799,6;23330;139980;554678,86;
2023;10;"DIRETA";503;"SUKITA PET 2L CAIXA C/6";12299,64;102497;614982;2410935,16;
2023;10;"DIRETA";4409;"PEPSI TWIST PET 2L SHRINK C/6";927,72;7731;46386;253660,52;
2023;10;"DIRETA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";557,21;7739;92868;310853,64;
2023;10;"DIRETA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";815,25;27175;163050;665976,04;
2023;10;"DIRETA";504;"PEPSI COLA PET 2L CAIXA C/6";3809,28;31744;190464;1059587,33;
2023;10;"DIRETA";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";1311,07;31216;374592;886693,73;
2023;10;"DIRETA";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";316,39;7533;90396;190113,77;
2023;10;"DIRETA";18268;"SUKITA PET 200ML SH C/12";247,99;10333;123996;156655,18;
2023;10;"DIRETA";21441;"SUKITA LIMAO PET 2L CAIXA C/6";711,12;5926;35556;136459,47;
2023;10;"DIRETA";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";7209;60075;360450;2264191,58;
2023;10;"DIRETA";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";51,11;1217;14604;30536,97;
2023;10;"DIRETA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";210;1400;8400;53683,02;
2023;10;"DIRETA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";26,34;439;5268;6468,99;
2023;10;"DIRETA";19321;"GUARANA ANTARCTICA ZERO PET 200ML SH C/12";208,61;8692;104304;156112,01;
2023;10;"DIRETA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";1638,6;10924;65544;429185,92;
2023;10;"DIRETA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";1630,26;18114;108684;564177,66;
2023;10;"DIRETA";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";781,87;18616;223392;598410,62;
2023;10;"DIRETA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";92,93;2303;34545;60068,31;
2023;10;"DIRETA";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";133,06;3168;38016;80762,57;
2023;10;"DIRETA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";27,84;690;10350;17571,65;
2023;10;"DIRETA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";891,79;21233;254796;530633,94;
2023;10;"DIRETA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";1868,96;44499;533988;1272599,62;
2023;10;"DIRETA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";881,82;9798;58788;309332,68;
2023;10;"DIRETA";4293;"PEPSI BLACK PET 200ML SH C/12";264,19;11008;132096;165710,22;
2023;10;"DIRETA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";583,02;19434;116604;472414,81;
2023;10;"DIRETA";7981;"GATORADE LARANJA PET 500ML SIXPACK";335,49;11183;67098;277670,85;
2023;10;"DIRETA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";504,48;21020;252240;367847,37;
2023;10;"DIRETA";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";275,58;3062;18372;34679,01;
2023;10;"DIRETA";11191;"LIPTON PESSEGO PET 1,5 SHRINK C/6 HF";123,84;1376;8256;42081,44;
